Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),temp,pressure,humidity,wind_speed,clouds_all,weather_description,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
9,0.0,0.0,0.278,Medium,21.6,1017,66,4.59,90,6,235.0,169.0,66.0,590.0,394.8
10,0.0,0.0,0.269,High,21.77,1018,66,6.71,83,4,389.0,294.0,95.0,679.4,596.5
11,0.0,0.0,0.265,High,22.37,1018,64,7.2,75,4,507.0,388.0,119.0,715.9,747.0
12,0.055,0.0,0.453,Medium,22.87,1018,64,7.21,61,5,491.0,308.0,183.0,507.8,836.1
13,0.0,0.0,0.288,Medium,22.33,1017,66,6.85,43,3,231.0,30.0,201.0,48.2,857.7
14,0.111,0.0,0.15,None,22.32,1017,67,6.78,86,5,406.0,244.0,162.0,415.1,810.3
15,0.144,0.0,0.113,None,18.64,1017,80,5.72,99,1,332.0,194.0,138.0,383.6,697.1
16,0.256,0.0,0.044,None,18.48,1017,90,4.99,100,1,256.0,148.0,108.0,388.0,525.8
17,0.286,0.0,0.04,None,17.96,1018,92,4.34,100,1,94.0,28.0,66.0,125.3,308.2
18,0.511,0.0,0.0,None,18.0,1018,93,4.27,100,1,7.0,0.0,7.0,0.0,84.5
19,0.544,0.0,0.0,None,18.47,1018,93,3.62,98,1,0.0,0.0,0.0,0.0,0.0
20,0.404,0.0,0.0,None,18.47,1017,93,2.82,89,5,0.0,0.0,0.0,0.0,0.0
21,0.499,0.0,0.0,None,17.97,1017,93,2.6,98,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.59,0.0,None,18.01,1016,93,5.05,100,1,0.0,0.0,0.0,0.0,0.0
23,0.0,0.511,0.0,None,18.01,1015,90,5.58,98,1,0.0,0.0,0.0,0.0,0.0
0,0.0,0.309,0.0,None,18.0,1014,87,6.25,81,1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.269,0.0,None,18.49,1012,83,6.53,100,1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.266,0.0,None,18.49,1011,84,6.8,96,0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.232,0.0,None,18.05,1011,87,6.89,99,0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.267,0.0,None,18.08,1011,87,7.46,100,0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.26,0.0,None,19.51,1011,77,6.92,100,1,0.0,0.0,0.0,0.0,0.0
6,0.0,0.248,0.0,None,17.38,1010,87,7.1,100,1,0.0,0.0,0.0,0.0,0.0
7,0.0,0.392,0.0,None,16.27,1011,93,7.5,100,0,0.0,0.0,0.0,0.0,1.4
8,0.568,0.0,0.001,None,16.25,1012,94,6.71,100,1,10.0,0.0,10.0,0.0,150.5
9,0.202,0.0,0.139,None,15.22,1012,93,6.77,100,1,67.0,10.0,57.0,35.4,389.4
10,0.228,0.0,0.167,None,15.26,1013,92,4.78,78,1,257.0,154.0,103.0,359.5,590.8
11,0.624,0.0,0.161,None,16.83,1013,88,5.83,85,5,407.0,267.0,140.0,496.9,741.0
12,0.481,0.0,0.432,Medium,17.4,1013,87,5.28,100,6,447.0,281.0,166.0,467.0,829.9
13,0.0,0.0,0.299,Medium,17.93,1013,81,6.34,65,5,465.0,278.0,187.0,450.4,851.2
14,0.13,0.0,0.193,None,17.37,1012,81,6.02,81,1,203.0,9.0,194.0,15.4,803.6
15,0.036,0.0,0.302,Medium,18.19,1012,77,4.56,100,1,352.0,235.0,117.0,469.5,690.3
16,0.112,0.0,0.269,Medium,17.89,1012,80,4.63,100,1,214.0,123.0,91.0,326.9,519.0
17,0.368,0.0,0.132,None,17.11,1012,82,5.42,100,1,83.0,35.0,48.0,160.2,301.3
18,0.502,0.0,0.017,None,15.7,1012,89,5.02,87,5,17.0,4.0,13.0,39.3,81.0
19,0.755,0.0,0.0,None,15.21,1012,89,5.11,69,4,0.0,0.0,0.0,0.0,0.0
20,0.906,0.0,0.0,None,14.7,1012,91,5.24,100,6,0.0,0.0,0.0,0.0,0.0
21,0.528,0.0,0.0,None,14.69,1012,92,5.28,100,6,0.0,0.0,0.0,0.0,0.0
22,0.0,0.578,0.0,None,14.69,1012,92,3.92,31,3,0.0,0.0,0.0,0.0,0.0
23,0.0,0.445,0.0,None,14.67,1011,91,4.14,29,3,0.0,0.0,0.0,0.0,0.0
0,0.0,0.459,0.0,None,14.16,1010,90,4.0,22,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.458,0.0,None,14.67,1010,84,3.83,28,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.311,0.0,None,14.16,1010,85,4.52,49,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.284,0.0,None,14.73,1008,84,4.88,56,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.289,0.0,None,15.24,1008,83,5.2,48,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.258,0.0,None,15.24,1008,84,5.62,49,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.253,0.0,None,14.98,1007,86,6.2,38,5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.303,0.0,None,14.72,1006,89,6.27,60,4,0.0,0.0,0.0,0.0,0.0
8,0.32,0.0,0.028,None,14.77,1007,92,6.73,79,4,41.0,16.0,25.0,118.7,145.4
9,0.133,0.0,0.162,None,16.09,1007,89,6.97,97,5,106.0,41.0,65.0,147.3,383.9
10,0.22,0.0,0.023,None,16.94,1006,84,7.39,92,1,80.0,4.0,76.0,9.4,585.1
11,0.054,0.0,0.22,None,17.29,1007,88,8.51,99,1,73.0,0.0,73.0,0.0,735.1
12,0.11,0.0,0.135,None,17.94,1006,85,7.45,49,1,43.0,0.0,43.0,0.0,823.7
13,0.129,0.0,0.122,None,17.43,1007,90,7.71,65,1,67.0,0.0,67.0,0.0,844.8
14,0.0,0.0,0.28,None,16.36,1006,90,6.79,69,1,109.0,0.0,109.0,0.0,797.0
15,0.037,0.0,0.203,None,16.95,1006,93,7.1,62,1,211.0,91.0,120.0,183.7,683.6
16,0.106,0.0,0.152,None,17.42,1007,92,7.59,60,5,92.0,0.0,92.0,0.0,512.2
17,0.174,0.0,0.101,None,17.43,1008,92,6.76,94,5,77.0,36.0,41.0,168.7,294.5
18,1.527,0.0,0.008,None,16.91,1008,91,5.88,83,5,11.0,3.0,8.0,30.2,77.6
19,1.827,0.0,0.0,None,16.33,1009,91,4.97,75,5,0.0,0.0,0.0,0.0,0.0
20,0.929,0.0,0.0,None,16.32,1009,91,5.22,64,5,0.0,0.0,0.0,0.0,0.0
21,0.521,0.0,0.0,None,16.28,1010,90,4.89,72,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.514,0.0,None,16.82,1011,89,4.2,68,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.523,0.0,None,15.8,1011,91,4.8,65,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.448,0.0,None,15.78,1011,92,5.06,93,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.343,0.0,None,15.76,1011,91,4.73,84,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.354,0.0,None,15.75,1011,91,4.85,83,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.262,0.0,None,15.69,1011,91,4.83,99,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.247,0.0,None,15.71,1011,91,4.44,0,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.268,0.0,None,15.76,1010,92,4.42,94,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.236,0.0,None,15.76,1011,92,4.39,96,5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.274,0.0,None,15.71,1011,92,4.85,95,5,0.0,0.0,0.0,0.0,0.0
8,0.539,0.0,0.022,None,16.27,1011,92,5.29,100,5,35.0,5.0,30.0,37.7,140.1
9,0.36,0.0,0.056,None,16.3,1012,91,5.06,97,5,112.0,22.0,90.0,80.2,378.5
10,0.143,0.0,0.294,None,16.82,1011,90,5.61,65,1,181.0,72.0,109.0,171.6,579.4
11,0.0,0.0,0.441,None,17.92,1012,83,5.88,43,0,202.0,47.0,155.0,89.0,729.1
12,0.025,0.0,0.323,None,18.47,1012,84,7.24,68,1,285.0,83.0,202.0,140.2,817.5
13,0.1,0.0,0.215,None,16.94,1011,90,6.03,73,1,259.0,91.0,168.0,149.9,838.4
14,0.077,0.0,0.171,None,16.46,1011,91,6.03,72,1,316.0,140.0,176.0,244.5,790.4
15,0.007,0.0,0.267,None,16.95,1012,94,5.29,64,5,253.0,121.0,132.0,246.8,676.9
16,0.043,0.0,0.219,None,16.96,1012,94,5.83,71,1,156.0,56.0,100.0,153.0,505.5
17,0.155,0.0,0.085,None,16.93,1012,93,5.09,82,1,90.0,34.0,56.0,163.1,287.8
18,0.265,0.0,0.009,None,16.36,1012,92,4.92,68,5,12.0,3.0,9.0,31.0,74.2
19,0.46,0.0,0.0,None,16.34,1013,92,4.87,84,5,0.0,0.0,0.0,0.0,0.0
20,0.316,0.0,0.0,None,16.31,1013,93,4.84,82,5,0.0,0.0,0.0,0.0,0.0
21,0.364,0.0,0.0,None,16.31,1013,93,4.92,97,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.372,0.0,None,16.28,1012,92,4.66,96,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.505,0.0,None,16.27,1012,92,4.92,99,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.515,0.0,None,16.28,1012,92,5.09,100,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.412,0.0,None,15.77,1011,93,5.12,87,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.285,0.0,None,15.27,1011,94,5.55,91,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.279,0.0,None,15.25,1010,93,5.37,100,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.267,0.0,None,14.73,1009,93,5.52,94,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.233,0.0,None,15.26,1009,90,5.66,100,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.251,0.0,None,15.77,1008,85,5.91,100,5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.267,0.0,None,15.83,1008,84,6.14,100,5,0.0,0.0,0.0,0.0,0.0
8,0.211,0.0,0.032,None,16.35,1008,85,6.46,100,5,32.0,5.0,27.0,38.3,134.9
9,0.363,0.0,0.158,None,17.16,1007,84,6.18,100,1,95.0,10.0,85.0,37.0,373.0
10,0.207,0.0,0.207,None,16.94,1007,91,7.28,100,0,164.0,36.0,128.0,86.7,573.7
11,0.579,0.0,0.274,None,17.77,1007,91,7.64,99,0,102.0,0.0,102.0,0.0,723.2
12,0.117,0.0,0.234,None,18.95,1007,80,6.98,100,0,195.0,8.0,187.0,13.6,811.3
13,0.134,0.0,0.139,None,18.39,1007,81,7.14,87,1,129.0,16.0,113.0,26.6,832.0
14,0.125,0.0,0.156,None,15.74,1006,92,7.46,91,1,142.0,9.0,133.0,15.9,783.9
15,0.086,0.0,0.175,None,14.74,1006,93,6.67,76,1,117.0,14.0,103.0,28.9,670.3
16,0.336,0.0,0.173,None,15.23,1006,93,5.87,92,5,119.0,10.0,109.0,27.7,498.8
17,0.509,0.0,0.038,None,14.71,1006,90,5.04,100,5,37.0,2.0,35.0,9.8,281.2
18,0.598,0.0,0.001,None,14.71,1007,91,5.48,100,5,4.0,0.0,4.0,0.0,70.9
19,0.671,0.0,0.0,None,14.55,1007,92,6.2,100,1,0.0,0.0,0.0,0.0,0.0
20,0.499,0.0,0.0,None,14.35,1007,91,6.65,95,1,0.0,0.0,0.0,0.0,0.0
21,0.512,0.0,0.0,None,14.68,1007,93,6.51,75,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.455,0.0,None,14.67,1008,91,7.52,99,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.398,0.0,None,14.67,1007,90,7.21,66,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.259,0.0,None,14.68,1006,90,8.39,61,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.27,0.0,None,15.17,1006,87,8.47,56,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.268,0.0,None,15.7,1005,84,8.96,91,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.248,0.0,None,15.7,1006,84,10.03,100,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.251,0.0,None,15.13,1006,86,10.23,100,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.267,0.0,None,14.65,1006,92,9.27,100,1,0.0,0.0,0.0,0.0,0.0
6,0.0,0.263,0.0,None,15.14,1007,94,9.33,100,1,0.0,0.0,0.0,0.0,0.0
7,0.0,0.254,0.0,None,15.67,1008,93,8.65,100,1,0.0,0.0,0.0,0.0,0.0
8,0.243,0.0,0.016,None,15.69,1009,93,8.11,100,1,4.0,0.0,4.0,0.0,129.7
9,0.161,0.0,0.097,None,15.7,1010,93,7.54,100,1,30.0,0.0,30.0,0.0,367.6
10,0.167,0.0,0.117,None,15.78,1011,93,7.35,100,1,43.0,0.0,43.0,0.0,568.0
11,0.763,0.0,0.316,None,16.04,1011,94,7.19,97,0,83.0,2.0,81.0,3.9,717.2
12,0.557,0.0,0.41,None,15.84,1012,94,6.57,91,1,101.0,0.0,101.0,0.0,805.1
13,0.125,0.0,0.452,None,15.88,1012,95,6.84,83,0,277.0,64.0,213.0,107.1,825.6
14,0.218,0.0,0.234,None,16.44,1011,95,6.18,71,0,261.0,85.0,176.0,151.1,777.4
15,0.27,0.0,0.308,None,16.39,1011,94,5.76,76,1,120.0,4.0,116.0,8.3,663.7
16,0.532,0.0,0.216,None,16.44,1012,95,5.18,99,1,62.0,0.0,62.0,0.0,492.2
17,0.341,0.0,0.131,None,15.87,1013,95,5.36,99,5,46.0,0.0,46.0,0.0,274.7
18,0.461,0.0,0.017,None,15.8,1013,95,4.56,100,5,9.0,1.0,8.0,10.9,67.6
19,0.48,0.0,0.0,None,15.78,1014,95,4.27,100,5,0.0,0.0,0.0,0.0,0.0
20,0.375,0.0,0.0,None,14.77,1014,95,4.0,100,5,0.0,0.0,0.0,0.0,0.0
21,0.625,0.0,0.0,None,15.22,1015,95,4.19,100,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.38,0.0,None,15.18,1014,95,3.99,82,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.535,0.0,None,14.67,1015,94,3.42,95,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.576,0.0,None,15.17,1015,94,3.5,90,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.511,0.0,None,15.18,1015,94,3.19,100,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.306,0.0,None,15.18,1014,93,2.58,100,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.287,0.0,None,15.17,1015,94,3.04,100,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.258,0.0,None,15.17,1015,94,2.78,100,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.268,0.0,None,15.17,1015,93,2.86,100,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.277,0.0,None,15.28,1016,95,3.1,100,5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.451,0.0,None,15.18,1015,95,2.55,100,5,0.0,0.0,0.0,0.0,0.0
8,0.544,0.0,0.01,None,15.7,1017,93,2.77,97,5,23.0,4.0,19.0,31.6,124.5
9,0.131,0.0,0.158,Medium,15.75,1017,93,3.31,96,5,88.0,18.0,70.0,68.7,362.1
10,0.086,0.0,0.182,None,16.81,1018,91,3.38,100,5,132.0,1.0,131.0,2.5,562.3
11,0.053,0.0,0.22,Low,17.34,1017,93,2.91,100,5,159.0,2.0,157.0,3.9,711.2
12,0.066,0.0,0.312,Medium,17.46,1017,93,2.6,100,6,302.0,135.0,167.0,233.7,798.9
13,0.439,0.0,0.27,Low,18.25,1017,88,3.05,100,6,181.0,7.0,174.0,11.8,819.3
14,0.017,0.0,0.323,Medium,19.08,1016,84,3.41,92,6,179.0,0.0,179.0,0.0,770.9
15,0.054,0.0,0.291,Low,18.09,1016,90,3.67,100,6,87.0,0.0,87.0,0.0,657.2
16,0.325,0.0,0.08,None,18.02,1016,88,2.98,99,5,35.0,1.0,34.0,2.8,485.7
17,0.323,0.0,0.026,None,17.98,1016,89,2.5,99,5,26.0,0.0,26.0,0.0,268.2
18,0.462,0.0,0.0,None,16.95,1016,93,2.45,97,5,3.0,0.0,3.0,0.0,64.4
19,0.958,0.0,0.0,None,16.37,1016,94,2.48,93,5,0.0,0.0,0.0,0.0,0.0
20,0.753,0.0,0.0,None,16.35,1016,93,2.55,98,5,0.0,0.0,0.0,0.0,0.0
21,0.578,0.0,0.0,None,16.86,1015,90,2.21,100,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.551,0.0,None,16.83,1014,86,2.32,100,6,0.0,0.0,0.0,0.0,0.0
23,0.0,0.54,0.0,None,16.83,1014,83,2.5,100,6,0.0,0.0,0.0,0.0,0.0
0,0.0,0.484,0.0,None,16.79,1014,82,2.49,100,6,0.0,0.0,0.0,0.0,0.0
1,0.0,0.345,0.0,None,17.29,1013,80,2.4,100,6,0.0,0.0,0.0,0.0,0.0
2,0.0,0.263,0.0,None,17.79,1012,79,2.6,100,6,0.0,0.0,0.0,0.0,0.0
3,0.0,0.262,0.0,None,17.54,1011,80,2.51,99,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.27,0.0,None,16.9,1011,88,2.46,99,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.271,0.0,None,17.4,1010,88,2.76,100,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.27,0.0,None,17.31,1010,85,3.24,100,1,0.0,0.0,0.0,0.0,0.0
7,0.0,0.44,0.0,None,16.79,1009,89,4.01,99,1,0.0,0.0,0.0,0.0,0.0
8,0.416,0.0,0.001,None,16.27,1009,93,4.61,100,1,12.0,0.0,12.0,0.0,119.2
9,0.279,0.0,0.019,None,16.27,1009,93,4.55,100,1,29.0,0.0,29.0,0.0,356.6
10,0.145,0.0,0.168,None,16.88,1010,92,6.35,100,1,112.0,26.0,86.0,64.6,556.5
11,0.012,0.0,0.295,Medium,16.85,1011,91,6.15,100,1,186.0,23.0,163.0,45.1,705.3
12,0.0,0.0,0.348,Medium,17.95,1012,90,6.06,94,1,174.0,16.0,158.0,27.9,792.8
13,0.067,0.0,0.302,Medium,18.51,1011,85,6.71,65,5,144.0,0.0,144.0,0.0,813.0
14,0.0,0.0,0.26,Medium,19.59,1012,79,5.32,98,5,258.0,107.0,151.0,193.7,764.5
15,0.011,0.0,0.248,Medium,20.13,1012,77,6.06,66,5,104.0,0.0,104.0,0.0,650.7
16,0.032,0.0,0.229,Low,19.57,1012,80,5.43,66,5,136.0,26.0,110.0,75.1,479.3
17,0.185,0.0,0.078,None,19.03,1013,85,5.56,52,5,92.0,41.0,51.0,216.6,261.9
18,0.271,0.0,0.001,None,18.45,1013,86,5.29,37,5,12.0,3.0,9.0,34.3,61.2
19,1.855,0.0,0.0,None,17.94,1014,89,5.01,49,5,0.0,0.0,0.0,0.0,0.0
20,0.599,0.0,0.0,None,17.94,1014,91,5.06,54,5,0.0,0.0,0.0,0.0,0.0
21,0.6,0.0,0.0,None,17.93,1014,91,5.72,58,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.862,0.0,None,17.91,1014,91,5.1,69,5,0.0,0.0,0.0,0.0,0.0
23,0.0,1.054,0.0,None,17.92,1014,90,5.39,83,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.401,0.0,None,17.92,1014,87,5.45,90,1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.268,0.0,None,17.92,1014,88,5.22,84,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.26,0.0,None,17.92,1015,88,5.03,80,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.262,0.0,None,17.4,1014,90,4.13,96,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.269,0.0,None,17.38,1014,90,4.05,99,5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.271,0.0,None,16.83,1014,90,3.78,91,5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.269,0.0,None,16.81,1015,91,3.63,80,5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.592,0.0,None,16.85,1015,91,4.2,90,5,0.0,0.0,0.0,0.0,0.0
8,0.421,0.0,0.018,None,16.87,1015,90,4.63,92,5,26.0,7.0,19.0,57.1,114.0
9,0.048,0.0,0.226,Low,18.48,1016,83,4.51,72,4,89.0,30.0,59.0,118.3,351.2
10,0.0,0.0,0.258,High,19.64,1016,78,3.3,40,3,227.0,122.0,105.0,306.6,550.8
11,0.016,0.0,0.297,High,20.41,1016,76,4.7,53,4,321.0,204.0,117.0,403.8,699.4
12,0.036,0.0,0.412,Low,20.16,1015,80,4.62,94,6,417.0,277.0,140.0,487.5,786.7
13,0.035,0.0,0.402,Medium,21.85,1014,73,3.68,97,5,296.0,96.0,200.0,164.8,806.7
14,0.0,0.0,0.281,High,22.98,1013,69,1.98,87,6,425.0,277.0,148.0,505.8,758.2
15,0.0,0.0,0.306,Medium,22.96,1012,69,2.07,90,5,379.0,257.0,122.0,552.2,644.3
16,0.125,0.0,0.205,None,22.92,1012,72,2.97,100,6,242.0,130.0,112.0,380.6,473.0
17,0.243,0.0,0.089,None,22.31,1012,71,4.82,100,5,89.0,16.0,73.0,86.6,255.7
18,0.501,0.0,0.002,None,20.11,1013,86,4.42,100,5,5.0,0.0,5.0,0.0,58.1
19,1.253,0.0,0.0,None,20.57,1013,82,3.79,100,1,0.0,0.0,0.0,0.0,0.0
20,0.623,0.0,0.0,None,19.57,1013,84,2.98,100,5,0.0,0.0,0.0,0.0,0.0
21,0.491,0.0,0.0,None,19.59,1013,89,2.43,99,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.414,0.0,None,19.04,1013,88,2.99,86,6,0.0,0.0,0.0,0.0,0.0
23,0.0,0.315,0.0,None,19.02,1013,90,2.2,74,4,0.0,0.0,0.0,0.0,0.0
0,0.0,0.402,0.0,None,19.07,1014,88,2.52,48,3,0.0,0.0,0.0,0.0,0.0
1,0.0,0.405,0.0,None,18.98,1014,88,3.81,94,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.262,0.0,None,18.54,1014,89,3.96,98,6,0.0,0.0,0.0,0.0,0.0
3,0.0,0.257,0.0,None,19.07,1014,87,3.82,98,6,0.0,0.0,0.0,0.0,0.0
4,0.0,0.256,0.0,None,19.07,1014,86,4.3,99,6,0.0,0.0,0.0,0.0,0.0
5,0.0,0.256,0.0,None,19.07,1014,84,4.64,98,6,0.0,0.0,0.0,0.0,0.0
6,0.0,0.262,0.0,None,19.07,1014,83,5.22,100,6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.412,0.0,None,18.88,1014,87,5.12,100,5,0.0,0.0,0.0,0.0,0.0
8,0.37,0.0,0.003,None,19.06,1015,85,5.18,100,5,14.0,0.0,14.0,0.0,108.8
9,0.337,0.0,0.027,None,19.6,1016,85,5.44,100,5,39.0,0.0,39.0,0.0,345.7
10,0.214,0.0,0.076,None,19.04,1017,90,5.38,95,5,53.0,0.0,53.0,0.0,545.1
11,0.16,0.0,0.132,None,19.11,1017,93,6.18,52,5,175.0,60.0,115.0,119.8,693.5
12,0.016,0.0,0.269,Medium,19.18,1016,94,7.1,55,5,340.0,197.0,143.0,349.6,780.6
13,0.0,0.0,0.284,Medium,20.24,1016,91,7.32,72,5,432.0,297.0,135.0,513.9,800.5
14,0.016,0.0,0.266,Low,20.71,1015,84,6.61,77,1,410.0,270.0,140.0,497.4,751.9
15,0.194,0.0,0.09,None,19.56,1015,91,6.55,92,5,356.0,249.0,107.0,540.6,638.1
16,0.249,0.0,0.036,None,20.06,1015,92,5.67,100,1,157.0,79.0,78.0,234.5,466.7
17,0.334,0.0,0.03,None,19.62,1015,92,5.65,99,1,59.0,17.0,42.0,94.4,249.6
18,0.425,0.0,0.0,None,19.81,1015,86,5.37,96,0,5.0,0.0,5.0,0.0,55.0
19,0.407,0.0,0.0,None,19.5,1016,85,6.0,100,1,0.0,0.0,0.0,0.0,0.0
20,0.586,0.0,0.0,None,18.47,1017,93,6.33,100,1,0.0,0.0,0.0,0.0,0.0
21,0.568,0.0,0.0,None,18.5,1018,94,6.16,100,1,0.0,0.0,0.0,0.0,0.0
22,0.0,0.511,0.0,None,17.98,1017,93,5.13,100,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.385,0.0,None,18.26,1018,91,5.69,100,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.27,0.0,None,19.02,1018,90,6.58,93,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.26,0.0,None,19.06,1018,87,6.61,92,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.256,0.0,None,18.48,1019,89,6.2,99,5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.25,0.0,None,17.97,1018,92,5.33,98,5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.333,0.0,None,17.39,1018,93,4.87,100,1,0.0,0.0,0.0,0.0,0.0
5,0.0,0.297,0.0,None,17.39,1018,93,4.53,100,1,0.0,0.0,0.0,0.0,0.0
6,0.0,0.256,0.0,None,16.89,1018,94,4.25,100,1,0.0,0.0,0.0,0.0,0.0
7,0.0,0.268,0.0,None,16.93,1018,94,4.52,100,1,0.0,0.0,0.0,0.0,0.0
8,0.32,0.0,0.0,None,17.38,1019,93,4.99,100,1,5.0,0.0,5.0,0.0,105.2
9,0.299,0.0,0.0,None,17.4,1020,92,5.13,100,1,24.0,0.0,24.0,0.0,340.2
10,0.28,0.0,0.0,None,17.95,1019,90,3.98,100,1,46.0,0.0,46.0,0.0,539.5
11,0.218,0.0,0.108,None,19.05,1019,89,3.76,100,1,76.0,0.0,76.0,0.0,687.6
12,0.082,0.0,0.208,Low,19.64,1018,85,4.56,100,5,165.0,7.0,158.0,12.5,774.6
13,0.143,0.0,0.164,None,20.09,1017,82,4.78,100,6,255.0,25.0,230.0,43.6,794.4
14,0.239,0.0,0.051,None,18.5,1016,91,4.52,100,5,91.0,2.0,89.0,3.7,745.7
15,0.277,0.0,0.009,None,17.98,1016,92,4.55,100,6,23.0,0.0,23.0,0.0,631.9
16,0.314,0.0,0.0,None,17.41,1017,93,3.92,100,6,64.0,1.0,63.0,3.0,460.7
17,0.283,0.0,0.0,None,17.4,1017,93,4.76,100,5,28.0,1.0,27.0,5.7,243.6
18,0.35,0.0,0.0,None,16.88,1017,94,4.94,100,6,1.0,0.0,1.0,0.0,52.1
19,0.362,0.0,0.0,None,17.63,1016,90,4.25,97,5,0.0,0.0,0.0,0.0,0.0
20,0.361,0.0,0.0,None,17.95,1015,84,3.07,96,6,0.0,0.0,0.0,0.0,0.0
21,0.386,0.0,0.0,None,18.9,1015,76,3.2,99,5,0.0,0.0,0.0,0.0,0.0
22,0.0,0.407,0.0,None,18.11,1016,81,4.67,99,5,0.0,0.0,0.0,0.0,0.0
23,0.0,0.469,0.0,None,18.96,1016,79,5.15,95,5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.498,0.0,None,19.05,1015,75,5.3,91,5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.498,0.0,None,18.66,1016,83,5.12,98,5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.492,0.0,None,16.88,1014,91,4.62,100,1,0.0,0.0,0.0,0.0,0.0
3,0.0,0.452,0.0,None,16.85,1014,90,4.14,100,1,0.0,0.0,0.0,0.0,0.0
4,0.0,0.447,0.0,None,16.88,1014,92,4.92,100,1,0.0,0.0,0.0,0.0,0.0
5,0.0,0.286,0.0,None,16.86,1014,92,5.64,100,0,0.0,0.0,0.0,0.0,0.0
